id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1467312701131132928,gallimaufrey777,RT @FXMC1957: Goodnight all - Remember Sophie Scholl- a white rose that can never die 💕 https://t.co/80cmb4ZBC2,Sun Dec 05 01:59:43 +0000 2021,05/12/2021 01:59:43,,,,,2163551056,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/378800000801417603/8336596298a033b9e65ab28a4c7e6a5a_normal.jpeg,3608,5003,Warwickshire,http://twitter.com/gallimaufrey777/statuses/1467312701131132928,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FXMC1957"",""name"":""Prof Frank McDonough"",""id"":247874198,""id_str"":""247874198"",""indices"":[3,12]}],""urls"":[],""media"":[{""id"":1391485072457486300,""id_str"":""1391485072457486344"",""indices"":[88,111],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/E0-MTQ4WUAgKZYt.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/E0-MTQ4WUAgKZYt.jpg"",""url"":""https://t.co/80cmb4ZBC2"",""display_url"":""pic.twitter.com/80cmb4ZBC2"",""expanded_url"":""https://twitter.com/FXMC1957/status/1391485080284110849/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":498,""h"":372,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":498,""h"":372,""resize"":""fit""},""small"":{""w"":498,""h"":372,""resize"":""fit""}},""source_status_id"":1391485080284110800,""source_status_id_str"":""1391485080284110849"",""source_user_id"":247874198,""source_user_id_str"":""247874198""}]}"
1467236788569874434,McWordinson,"RT @McChris85: Apart from making some really thick arguments, whoever puts up these stickers is incredibly distasteful.

Calling themselves 'The White Rose' (the anti Nazi group Sophie Scholl was part of) they're clearly attempting to draw allusions to the Holocaust. Seeing these more than ever https://t.co/86XKoqDxqc",Sat Dec 04 20:58:04 +0000 2021,04/12/2021 20:58:04,,,,,3394152016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/626775270989635584/gSlEHlaC_normal.jpg,368,334,,http://twitter.com/McWordinson/statuses/1467236788569874434,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""McChris85"",""name"":""Chris McBride"",""id"":2838028300,""id_str"":""2838028300"",""indices"":[3,13]}],""urls"":[]}"
1467236484902232068,M_PaulMcNamara,"RT @McChris85: Apart from making some really thick arguments, whoever puts up these stickers is incredibly distasteful.

Calling themselves 'The White Rose' (the anti Nazi group Sophie Scholl was part of) they're clearly attempting to draw allusions to the Holocaust. Seeing these more than ever https://t.co/86XKoqDxqc",Sat Dec 04 20:56:52 +0000 2021,04/12/2021 20:56:52,,,,,815667453736943616,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1308118333666070529/1N_kQHe1_normal.jpg,27871,2009,London,http://twitter.com/M_PaulMcNamara/statuses/1467236484902232068,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""McChris85"",""name"":""Chris McBride"",""id"":2838028300,""id_str"":""2838028300"",""indices"":[3,13]}],""urls"":[]}"
1467234290916339721,McChris85,"Apart from making some really thick arguments, whoever puts up these stickers is incredibly distasteful.

Calling themselves 'The White Rose' (the anti Nazi group Sophie Scholl was part of) they're clearly attempting to draw allusions to the Holocaust. Seeing these more than ever https://t.co/86XKoqDxqc",Sat Dec 04 20:48:09 +0000 2021,04/12/2021 20:48:09,,,,,2838028300,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1399795724905324560/kwiEOUL9_normal.jpg,1591,3026,Kent,http://twitter.com/McChris85/statuses/1467234290916339721,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1467234283580534800,""id_str"":""1467234283580534784"",""indices"":[281,304],""media_url"":""http://pbs.twimg.com/media/FFypzqMXsAAFKBT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFypzqMXsAAFKBT.jpg"",""url"":""https://t.co/86XKoqDxqc"",""display_url"":""pic.twitter.com/86XKoqDxqc"",""expanded_url"":""https://twitter.com/McChris85/status/1467234290916339721/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}}}]}"
1467234290916339721,McChris85,"Apart from making some really thick arguments, whoever puts up these stickers is incredibly distasteful.

Calling themselves 'The White Rose' (the anti Nazi group Sophie Scholl was part of) they're clearly attempting to draw allusions to the Holocaust. Seeing these more than ever https://t.co/86XKoqDxqc",Sat Dec 04 20:48:09 +0000 2021,04/12/2021 20:48:09,,,,,2838028300,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1399795724905324560/kwiEOUL9_normal.jpg,1591,3026,Kent,http://twitter.com/McChris85/statuses/1467234290916339721,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1467234283580534800,""id_str"":""1467234283580534784"",""indices"":[281,304],""media_url"":""http://pbs.twimg.com/media/FFypzqMXsAAFKBT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFypzqMXsAAFKBT.jpg"",""url"":""https://t.co/86XKoqDxqc"",""display_url"":""pic.twitter.com/86XKoqDxqc"",""expanded_url"":""https://twitter.com/McChris85/status/1467234290916339721/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}}}]}"
1467198002234380292,AlexandrePremon,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 18:23:57 +0000 2021,04/12/2021 18:23:57,,,,,4305824243,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/670541520186023936/bLJQpQIn_normal.jpg,312,373,"Paris, Ile-de-France",http://twitter.com/AlexandrePremon/statuses/1467198002234380292,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467146790344474631,BMcKev,"@louiseallain Doing series of tweets on White Rose. This may interest you: To read the earlier tweets in this story about Hans &amp; Sophie Scholl &amp; the White Rose search this account, @BMcKev, for WR/",Sat Dec 04 15:00:27 +0000 2021,04/12/2021 15:00:27,,,53874435,louiseallain,1084503338580918273,1466539411978477578,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1412477615265521664/gIsuiukL_normal.jpg,325,147,"Dublin City, Ireland",http://twitter.com/BMcKev/statuses/1467146790344474631,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""louiseallain"",""name"":""Louise Allain"",""id"":53874435,""id_str"":""53874435"",""indices"":[0,13]},{""screen_name"":""BMcKev"",""name"":""Brian McKevitt"",""id"":1084503338580918300,""id_str"":""1084503338580918273"",""indices"":[189,196]}],""urls"":[]}"
1467072453696438272,xaviercrn,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 10:05:04 +0000 2021,04/12/2021 10:05:04,,,,,94090282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/576272767135322112/in4SQQT3_normal.jpeg,914,4761,France,http://twitter.com/xaviercrn/statuses/1467072453696438272,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467060084907941888,AudePilorge,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 09:15:55 +0000 2021,04/12/2021 09:15:55,,,,,3238824185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/595931209789788162/wZ6mK57Q_normal.jpg,245,141,"Ille-et-Vilaine, Bretagne",http://twitter.com/AudePilorge/statuses/1467060084907941888,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467060084907941888,AudePilorge,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 09:15:55 +0000 2021,04/12/2021 09:15:55,,,,,3238824185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/595931209789788162/wZ6mK57Q_normal.jpg,245,141,"Ille-et-Vilaine, Bretagne",http://twitter.com/AudePilorge/statuses/1467060084907941888,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467055910791098368,christi_anima,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 08:59:20 +0000 2021,04/12/2021 08:59:20,,,,,1184851747992457217,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1377930272897966081/aq37zbho_normal.jpg,269,311,,http://twitter.com/christi_anima/statuses/1467055910791098368,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467037213703692293,LecomteBenedik1,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 07:45:02 +0000 2021,04/12/2021 07:45:02,,,,,1357009623815970818,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1374046473885716481/Okp59LHY_normal.jpg,212,835,quelque part en France,http://twitter.com/LecomteBenedik1/statuses/1467037213703692293,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467022414676692992,elleaime53,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 06:46:14 +0000 2021,04/12/2021 06:46:14,,,,,828290598599872515,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/829765612859699202/Eec1Gz6X_normal.jpg,1151,4448,France,http://twitter.com/elleaime53/statuses/1467022414676692992,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467020250541694982,FresneauJean,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 06:37:38 +0000 2021,04/12/2021 06:37:38,,,,,2167400797,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1348549402856710147/dGl_8IpG_normal.jpg,2032,1830,"Sarzeau, Bretagne, France ",http://twitter.com/FresneauJean/statuses/1467020250541694982,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1467020250541694982,FresneauJean,"RT @a_pbh: Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 06:37:38 +0000 2021,04/12/2021 06:37:38,,,,,2167400797,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1348549402856710147/dGl_8IpG_normal.jpg,2032,1830,"Sarzeau, Bretagne, France ",http://twitter.com/FresneauJean/statuses/1467020250541694982,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""a_pbh"",""name"":""CathoAlsace ن"",""id"":992623585,""id_str"":""992623585"",""indices"":[3,9]}],""urls"":[]}"
1466997005218107394,a_pbh,"Il y a 9 ans
#CeJourLa 4 décembre 2012

Décès de Susanne Zeller-Hirzel (91 ans)
Amie de Sophie Scholl et entraînée par son frère, Hans Hirzel, au sein du valeureux groupe de résistants chrétiens #WeißeRose (la Rose blanche) durant la IIe Guerre mondiale.

#Allemagne #RoseBlanche https://t.co/SAv5yO7GMz",Sat Dec 04 05:05:16 +0000 2021,04/12/2021 05:05:16,,,,,992623585,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/615997207649632257/AKuv54_j_normal.jpg,2014,519,#RhinSupérieur,http://twitter.com/a_pbh/statuses/1466997005218107394,"{""hashtags"":[{""text"":""CeJourLa"",""indices"":[13,22]},{""text"":""WeißeRose"",""indices"":[195,205]},{""text"":""Allemagne"",""indices"":[256,266]},{""text"":""RoseBlanche"",""indices"":[267,279]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1466996993956397000,""id_str"":""1466996993956397057"",""indices"":[280,303],""media_url"":""http://pbs.twimg.com/media/FFvR_ldWQAEyl2T.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFvR_ldWQAEyl2T.jpg"",""url"":""https://t.co/SAv5yO7GMz"",""display_url"":""pic.twitter.com/SAv5yO7GMz"",""expanded_url"":""https://twitter.com/a_pbh/status/1466997005218107394/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":300,""h"":200,""resize"":""fit""},""medium"":{""w"":300,""h"":200,""resize"":""fit""},""large"":{""w"":300,""h"":200,""resize"":""fit""}}}]}"
1466895284277940225,historydefined,"Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 03 22:21:04 +0000 2021,03/12/2021 22:21:04,,,,,728409566338146304,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1466275830498091018/bZonqnvz_normal.jpg,,14,,http://twitter.com/historydefined/statuses/1466895284277940225,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1466895252048920600,""id_str"":""1466895252048920578"",""indices"":[255,278],""media_url"":""http://pbs.twimg.com/media/FFt1dbUVQAIXLGB.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFt1dbUVQAIXLGB.jpg"",""url"":""https://t.co/b8sVHXMs9Q"",""display_url"":""pic.twitter.com/b8sVHXMs9Q"",""expanded_url"":""https://twitter.com/historydefined/status/1466895284277940225/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1080,""h"":710,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":447,""resize"":""fit""},""large"":{""w"":1080,""h"":710,""resize"":""fit""}}}]}"
1466800629146337285,NotABlindTrust,RT @NotABlindTrust: This quote is attributed to Sophie Scholl…a member of the anti-Nazi #Resistance group The White Rose. Her words couldn’t be more pertinent today. She was executed for her Resistance. We think that can’t happen again. Thank you #PunchDrunkPress for this.  https://t.co/8jIkp7ILwN,Fri Dec 03 16:04:56 +0000 2021,03/12/2021 16:04:56,,,,,24196746,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1401513681402335236/tE87U68W_normal.jpg,3676,4946,United States of Awesome,http://twitter.com/NotABlindTrust/statuses/1466800629146337285,"{""hashtags"":[{""text"":""Resistance"",""indices"":[88,99]}],""symbols"":[],""user_mentions"":[{""screen_name"":""NotABlindTrust"",""name"":""💜🏳️‍🌈💙🏳️‍🌈💚🏳️‍🌈💛🏳️‍🌈🧡🏳️‍🌈"",""id"":24196746,""id_str"":""24196746"",""indices"":[3,18]}],""urls"":[]}"
1466799686761779201,NotABlindTrust,This quote is attributed to Sophie Scholl…a member of the anti-Nazi #Resistance group The White Rose. Her words couldn’t be more pertinent today. She was executed for her Resistance. We think that can’t happen again. Thank you #PunchDrunkPress for this.  https://t.co/8jIkp7ILwN,Fri Dec 03 16:01:11 +0000 2021,03/12/2021 16:01:11,,,,,24196746,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1401513681402335236/tE87U68W_normal.jpg,3676,4946,United States of Awesome,http://twitter.com/NotABlindTrust/statuses/1466799686761779201,"{""hashtags"":[{""text"":""Resistance"",""indices"":[68,79]},{""text"":""PunchDrunkPress"",""indices"":[227,243]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/8jIkp7ILwN"",""expanded_url"":""https://images.app.goo.gl/jgwixeH42JqpNyzb8"",""display_url"":""images.app.goo.gl/jgwixeH42JqpNy…"",""indices"":[255,278]}]}"
1466799483983994881,NotABlindTrust,This quote is attributed to Sophie Scholl…a member of the anti-Nazi #Resistance group The White Rose. Her words couldn’t be more pertinent today. She was executed for her Resistance. We think that can’t happen again. Thank you #PunchDrunkPress for this.  https://t.co/8jIkp7ILwN,Fri Dec 03 16:00:23 +0000 2021,03/12/2021 16:00:23,,,,,24196746,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1401513681402335236/tE87U68W_normal.jpg,3676,4946,United States of Awesome,http://twitter.com/NotABlindTrust/statuses/1466799483983994881,"{""hashtags"":[{""text"":""Resistance"",""indices"":[68,79]},{""text"":""PunchDrunkPress"",""indices"":[227,243]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/8jIkp7ILwN"",""expanded_url"":""https://images.app.goo.gl/jgwixeH42JqpNyzb8"",""display_url"":""images.app.goo.gl/jgwixeH42JqpNy…"",""indices"":[255,278]}]}"
1466799483983994881,NotABlindTrust,This quote is attributed to Sophie Scholl…a member of the anti-Nazi #Resistance group The White Rose. Her words couldn’t be more pertinent today. She was executed for her Resistance. We think that can’t happen again. Thank you #PunchDrunkPress for this.  https://t.co/8jIkp7ILwN,Fri Dec 03 16:00:23 +0000 2021,03/12/2021 16:00:23,,,,,24196746,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1401513681402335236/tE87U68W_normal.jpg,3676,4946,United States of Awesome,http://twitter.com/NotABlindTrust/statuses/1466799483983994881,"{""hashtags"":[{""text"":""Resistance"",""indices"":[68,79]},{""text"":""PunchDrunkPress"",""indices"":[227,243]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/8jIkp7ILwN"",""expanded_url"":""https://images.app.goo.gl/jgwixeH42JqpNyzb8"",""display_url"":""images.app.goo.gl/jgwixeH42JqpNy…"",""indices"":[255,278]}]}"
1466676527110791170,hinterbergh,"Sophie Scholl, een voorbeeld voor alle vrouwen. Draag daarom een witte roos. (die weisse Rose..) Er is een film gemaakt. Zij werd 'geslacht' (werd onthoofd..)
1933 - 1945.. wordt het 2023 - 2030? Als Schwab en Rutte, e.a. ons dan 'toelachen' wie 'zoet' is krijgt 'de NANO-spuiten? https://t.co/yyO8mLOObn",Fri Dec 03 07:51:48 +0000 2021,03/12/2021 07:51:48,,,,,1225716270848495618,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1386959212031393797/HRWmjn3P_normal.jpg,196,652,,http://twitter.com/hinterbergh/statuses/1466676527110791170,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1466674782997520400,""id_str"":""1466674782997520384"",""indices"":[281,304],""media_url"":""http://pbs.twimg.com/media/FFqs8cGXIAAooQ8.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFqs8cGXIAAooQ8.jpg"",""url"":""https://t.co/yyO8mLOObn"",""display_url"":""pic.twitter.com/yyO8mLOObn"",""expanded_url"":""https://twitter.com/hinterbergh/status/1466676527110791170/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""large"":{""w"":1200,""h"":600,""resize"":""fit""},""medium"":{""w"":1200,""h"":600,""resize"":""fit""}}}]}"
1466619394004557827,Lt_Fedora,"Hey @Khallion can you do one of your illustrations for Sophie Scholl, the White Rose member who was executed for speaking against the Nazis? https://t.co/SnCWxBcU0C",Fri Dec 03 04:04:46 +0000 2021,03/12/2021 04:04:46,,,,,257086575,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1447824619910610944/5IVVqpbr_normal.jpg,830,1407,,http://twitter.com/Lt_Fedora/statuses/1466619394004557827,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Khallion"",""name"":""Karen Hallion"",""id"":63307960,""id_str"":""63307960"",""indices"":[4,13]}],""urls"":[],""media"":[{""id"":1466619391668367400,""id_str"":""1466619391668367360"",""indices"":[141,164],""media_url"":""http://pbs.twimg.com/media/FFp6kPUXsAA2gpO.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FFp6kPUXsAA2gpO.jpg"",""url"":""https://t.co/SnCWxBcU0C"",""display_url"":""pic.twitter.com/SnCWxBcU0C"",""expanded_url"":""https://twitter.com/Lt_Fedora/status/1466619394004557827/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":352,""h"":504,""resize"":""fit""},""large"":{""w"":352,""h"":504,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":352,""h"":504,""resize"":""fit""}}}]}"
1466579602281799680,KitOConnell,"@metaphor_dead I'm glad you have an SF novel you like, but if you don't know about them I strongly recommend learning about the history of Sophie Scholl and the White Rose. It's phenomenally inspiring to myself &amp; others during these times. https://t.co/2VvUvKWxFv",Fri Dec 03 01:26:39 +0000 2021,03/12/2021 01:26:39,,,1203951872945602562,metaphor_dead,20946303,1466578974960537600,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1189631483595673600/yUSGgquB_normal.jpg,10274,3635,"Austin, TX",http://twitter.com/KitOConnell/statuses/1466579602281799680,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""metaphor_dead"",""name"":""DeadMetaphor"",""id"":1203951872945602600,""id_str"":""1203951872945602562"",""indices"":[0,14]}],""urls"":[{""url"":""https://t.co/2VvUvKWxFv"",""expanded_url"":""https://encyclopedia.ushmm.org/content/en/article/white-rose"",""display_url"":""encyclopedia.ushmm.org/content/en/art…"",""indices"":[244,267]}]}"
1466477176459603974,SamanthaJeffMom,"@atlasobscura Exhibit is on my to see list,if in Munich:abt""White Rose:""Sophie Scholl,Hans Scholl&amp;Alexander Schmorell,Univ.students,Munich-formed nonviolent resistance movement,mlet civilians know abt crimes by Nazis,incite Germans overthrow Hitler, printed,distributed leaflets throughout city",Thu Dec 02 18:39:39 +0000 2021,02/12/2021 18:39:39,,,57047586,atlasobscura,367413404,1466455874650714128,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,49,216,,http://twitter.com/SamanthaJeffMom/statuses/1466477176459603974,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""atlasobscura"",""name"":""Atlas Obscura"",""id"":57047586,""id_str"":""57047586"",""indices"":[0,13]}],""urls"":[]}"
